,source,target
257,1167865238773010433,20738651.0
258,1167865238773010433,1.550539991901692e+18
259,1167865238773010433,1.5176100085398118e+18
260,1167865238773010433,1.517607999845671e+18
261,1167865238773010433,1.212726769901396e+18
262,1167865238773010433,1.5399672365630136e+18
263,1167865238773010433,1.544650233212244e+18
264,1167865238773010433,1.445150342841258e+18
265,1167865238773010433,1.4585002888395735e+18
266,1167865238773010433,1.5337561227290092e+18
267,1167865238773010433,348875045.0
268,1167865238773010433,1.2718930390034268e+18
269,1167865238773010433,1.5502127128226284e+18
270,1167865238773010433,1.517550952865276e+18
271,1167865238773010433,547262284.0
272,1167865238773010433,1.3865131333514936e+18
273,1167865238773010433,1.5442759143469711e+18
274,1167865238773010433,1.2628880579860562e+18
275,1167865238773010433,1.549768040019071e+18
276,1167865238773010433,1.2344322603566817e+18
277,1167865238773010433,1.546592868667691e+18
278,1167865238773010433,1.3857651166254408e+18
279,1167865238773010433,1.342049961790333e+18
280,1167865238773010433,1.5303779714622874e+18
281,1167865238773010433,1.4886358641629184e+18
282,1167865238773010433,1.088558749676118e+18
283,1167865238773010433,1.5466647296026747e+18
284,1167865238773010433,2792840511.0
285,1167865238773010433,1.4462889030870098e+18
286,1167865238773010433,120345777.0
287,1167865238773010433,1.3523396388500398e+18
288,1167865238773010433,401048254.0
289,1167865238773010433,1.4269905366579323e+18
290,1167865238773010433,1.52552044118775e+18
291,1167865238773010433,1.5172834488928952e+18
292,1167865238773010433,1.475971406445822e+18
293,1167865238773010433,1.54670308002825e+18
294,1167865238773010433,68901583.0
295,1167865238773010433,1.3940790075246715e+18
296,1167865238773010433,1.5421457743347098e+18
297,1167865238773010433,552397326.0
298,1167865238773010433,1.4587507314193613e+18
299,1167865238773010433,633594170.0
300,1167865238773010433,1.5455529823638528e+18
301,1167865238773010433,1.298831739595432e+18
302,1167865238773010433,2463518516.0
303,1167865238773010433,1.52693911684318e+18
304,1167865238773010433,2888038341.0
305,1167865238773010433,414410460.0
306,1167865238773010433,1.467704224012292e+18
307,1167865238773010433,8.642486235082793e+17
308,1167865238773010433,1.0915120630363996e+18
309,1167865238773010433,1.496714886784721e+18
310,1167865238773010433,1.5287579525926298e+18
311,1167865238773010433,1445056633.0
312,1167865238773010433,1.5189103257389466e+18
313,1167865238773010433,7.006490947258286e+17
314,1167865238773010433,626233692.0
315,1167865238773010433,1.4671494797197107e+18
316,1167865238773010433,4171244405.0
317,1167865238773010433,1.541999756469076e+18
318,1167865238773010433,1.5359964856403763e+18
319,1167865238773010433,1.543504464816087e+18
320,1167865238773010433,1.5433731206518129e+18
321,1167865238773010433,1.5433221991630193e+18
322,1167865238773010433,1.2680052810841252e+18
323,1167865238773010433,1.54121041324476e+18
324,1167865238773010433,1.1657068379933737e+18
325,1167865238773010433,1.5288786314009682e+18
326,1167865238773010433,254410843.0
327,1167865238773010433,9.552042874869801e+17
328,1167865238773010433,3004681545.0
329,1167865238773010433,1.501751153511514e+18
330,1167865238773010433,1.5418292029572792e+18
331,1167865238773010433,1.5400818322088591e+18
332,1167865238773010433,1.499870854422872e+18
333,1167865238773010433,1.4313283154035548e+18
334,1167865238773010433,1.3675188864852378e+18
335,1167865238773010433,1.5005595583680184e+18
336,1167865238773010433,73557805.0
337,1167865238773010433,1.529279483945136e+18
338,1167865238773010433,169973636.0
339,1167865238773010433,1.222866589596496e+18
340,1167865238773010433,1.5405109387339407e+18
341,1167865238773010433,320985736.0
342,1167865238773010433,468526116.0
343,1167865238773010433,1008430495.0
344,1167865238773010433,111128887.0
345,1167865238773010433,3241802153.0
346,1167865238773010433,1.5298384378214482e+18
347,1167865238773010433,1.3914522728575836e+18
348,1167865238773010433,1.5392810219207393e+18
349,1167865238773010433,398338980.0
350,1167865238773010433,1.5387107175028367e+18
351,1167865238773010433,1.202045870142894e+18
352,1167865238773010433,1.5389408881849385e+18
353,1167865238773010433,1.34865002435217e+18
354,1167865238773010433,937694648.0
355,1167865238773010433,1.535656910656901e+18
356,1167865238773010433,2586182372.0
357,1167865238773010433,116649554.0
358,1167865238773010433,1.48678751918216e+18
359,1167865238773010433,1.535944533908783e+18
360,1167865238773010433,1.537363437940093e+18
361,1167865238773010433,1.3631973099752284e+18
362,1167865238773010433,333466033.0
363,1167865238773010433,1.53350605733043e+18
364,1167865238773010433,207374330.0
365,1167865238773010433,8.758574006198313e+17
366,1167865238773010433,1.006326660675883e+18
367,1167865238773010433,1.446873846963794e+18
368,1167865238773010433,7.469474103462625e+17
369,1167865238773010433,1.374155194892755e+18
370,1167865238773010433,56214154.0
371,1167865238773010433,1.0834719846406185e+18
372,1167865238773010433,1.5357007490275082e+18
373,1167865238773010433,1.4153145883342397e+18
374,1167865238773010433,1.3773433454716682e+18
375,1167865238773010433,1.5140042781674537e+18
376,1167865238773010433,174437058.0
377,1167865238773010433,1.469797041836544e+18
378,1167865238773010433,1.5111037914536837e+18
379,1167865238773010433,1.4886109078108406e+18
380,1167865238773010433,182904033.0
381,1167865238773010433,1.5110764888917443e+18
382,1167865238773010433,1.5328616244444938e+18
383,1167865238773010433,1.511071600862548e+18
384,1167865238773010433,268121959.0
385,1167865238773010433,1.5179987671522796e+18
386,1167865238773010433,1.5267009849651446e+18
387,1167865238773010433,1.484972675680256e+18
388,1167865238773010433,67230384.0
389,1167865238773010433,2551370508.0
390,1167865238773010433,1.5336159485985956e+18
391,1167865238773010433,1.5117712536690442e+18
392,1167865238773010433,1.5216350753177723e+18
393,1167865238773010433,158849354.0
394,1167865238773010433,1.479562261371007e+18
395,1167865238773010433,2277134175.0
396,1167865238773010433,1542398510.0
397,1167865238773010433,128346659.0
398,1167865238773010433,340414605.0
399,1167865238773010433,1554339756.0
400,1167865238773010433,1.510425638812926e+18
401,1167865238773010433,3087607457.0
402,1167865238773010433,8.114451103701729e+17
403,1167865238773010433,566598578.0
404,1167865238773010433,1.3895660157810934e+18
405,1167865238773010433,1.1719779801612698e+18
406,1167865238773010433,1.437178478496002e+18
407,1167865238773010433,1.439054214748156e+18
408,1167865238773010433,3700493595.0
409,1167865238773010433,1.5303895096738202e+18
410,1167865238773010433,1.3756602767800074e+18
411,1167865238773010433,1.5128243930046915e+18
412,1167865238773010433,1.515699234930049e+18
413,1167865238773010433,1045910730.0
414,1167865238773010433,1.4816345472469688e+18
415,1167865238773010433,1.5278028384657285e+18
416,1167865238773010433,1.5320453867345224e+18
417,1167865238773010433,1.4624583693488783e+18
418,1167865238773010433,1.5096026486175416e+18
419,1167865238773010433,1.5323680928939581e+18
420,1167865238773010433,2942757704.0
421,1167865238773010433,831481788.0
422,1167865238773010433,201285365.0
423,1167865238773010433,1269421034.0
424,1167865238773010433,188202685.0
425,1167865238773010433,803509940.0
426,1167865238773010433,1.4118580342472827e+18
427,1167865238773010433,373702043.0
428,1167865238773010433,1.5278066386980905e+18
429,1167865238773010433,2814983099.0
430,1167865238773010433,2205732084.0
431,1167865238773010433,1.3459324254913413e+18
432,1167865238773010433,308700263.0
433,1167865238773010433,1.459490405506896e+18
434,1167865238773010433,1.5307289180928532e+18
435,1167865238773010433,137675423.0
436,1167865238773010433,1709047274.0
437,1167865238773010433,3302293317.0
438,1167865238773010433,2612352423.0
439,1167865238773010433,317024905.0
440,1167865238773010433,1.228776986744623e+18
441,1167865238773010433,1.5090065556388987e+18
442,1167865238773010433,4331115499.0
443,1167865238773010433,1.5246421911378166e+18
444,1167865238773010433,716591845.0
445,1167865238773010433,192968851.0
446,1167865238773010433,3433427631.0
447,1167865238773010433,1.53030801014861e+18
448,1167865238773010433,248455880.0
449,1167865238773010433,1.5129309018476462e+18
450,1167865238773010433,1.3466314131022438e+18
451,1167865238773010433,2428840396.0
452,1167865238773010433,1.5216069619886162e+18
453,1167865238773010433,1.5216060526886298e+18
454,1167865238773010433,635972793.0
455,1167865238773010433,1.4931715271262986e+18
456,1167865238773010433,836720839.0
457,1167865238773010433,1.5264967243105608e+18
458,1167865238773010433,1.4198814334312243e+18
459,1167865238773010433,8.996795877681193e+17
460,1167865238773010433,1.2332618288573522e+18
461,1167865238773010433,1.496500052793172e+18
462,1167865238773010433,1.5296140836575396e+18
463,1167865238773010433,417382688.0
464,1167865238773010433,1.4611582536147517e+18
465,1167865238773010433,405022280.0
466,1167865238773010433,172905676.0
467,1167865238773010433,1.5071283450578043e+18
468,1167865238773010433,1.5067238489091645e+18
469,1167865238773010433,1.5294253092081336e+18
470,1167865238773010433,708457680.0
471,1167865238773010433,1.354169260109656e+18
472,1167865238773010433,1.3496047541886075e+18
473,1167865238773010433,396920233.0
474,1167865238773010433,2621051793.0
475,1167865238773010433,1.52405557433736e+18
476,1167865238773010433,1.5187485330668052e+18
477,1167865238773010433,1.388260629040046e+18
478,1167865238773010433,1.5067162686568407e+18
479,1167865238773010433,1.5067113839704023e+18
480,1167865238773010433,1.50151896481135e+18
481,1167865238773010433,7.101029479888978e+17
482,1167865238773010433,1.3524825030016e+18
483,1167865238773010433,1.5235933265654129e+18
484,1167865238773010433,767076031.0
485,1167865238773010433,1.5282519354047365e+18
486,1167865238773010433,1.1080539508282982e+18
487,1167865238773010433,227031768.0
488,1167865238773010433,1.5063743364495933e+18
489,1167865238773010433,341282619.0
490,1167865238773010433,738969379.0
491,1167865238773010433,1.526448878911996e+18
492,1167865238773010433,1.08856299124992e+18
493,1167865238773010433,1.506371334263255e+18
494,1167865238773010433,1.5063652871841505e+18
495,1167865238773010433,1.3768928272762962e+18
496,1167865238773010433,1.5278601106886697e+18
497,1167865238773010433,1.479913277542994e+18
498,1167865238773010433,1.5088476613566177e+18
499,1167865238773010433,1581850722.0
500,1167865238773010433,1.4766963128505672e+18
501,1167865238773010433,7.34056211599917e+17
502,1167865238773010433,4765839084.0
503,1167865238773010433,1.1803103506228716e+18
504,1167865238773010433,1.5064997933670482e+18
505,1167865238773010433,1.5172961533096305e+18
506,1167865238773010433,1.506085800462725e+18
507,1167865238773010433,1.5060794379425792e+18
508,1167865238773010433,1.4275438435331727e+18
509,1167865238773010433,7.626567548951716e+17
510,1167865238773010433,1.5270281813955502e+18
511,1167865238773010433,1.423361497393242e+18
512,1167865238773010433,1.4231511332547215e+18
513,1167865238773010433,209871047.0
514,1167865238773010433,1.5266998524234834e+18
515,1167865238773010433,1.4943982575812403e+18
516,1167865238773010433,1.4912064490700554e+18
517,1167865238773010433,1.4962358323652608e+18
518,1167865238773010433,1.4912726616573952e+18
519,1167865238773010433,1.526701610675626e+18
520,1167865238773010433,1.4386466361593815e+18
521,1167865238773010433,1.5172518583556628e+18
522,1167865238773010433,166408730.0
523,1167865238773010433,3425090103.0
524,1167865238773010433,1.523004572456956e+18
525,1167865238773010433,1.496494451052757e+18
526,1167865238773010433,2386932636.0
527,1167865238773010433,1.4962873966730404e+18
528,1167865238773010433,1.5046678693464228e+18
529,1167865238773010433,1.5046256786663752e+18
530,1167865238773010433,1.5247073856584663e+18
531,1167865238773010433,7.084204321317028e+17
532,1167865238773010433,1.2661166114481562e+18
533,1167865238773010433,1.1342709313655071e+18
534,1167865238773010433,1.5259703336264008e+18
535,1167865238773010433,1.2632746216772444e+18
536,1167865238773010433,7.562552258587197e+17
537,1167865238773010433,1.5028402253656965e+18
538,1167865238773010433,1.5242092439471596e+18
539,1167865238773010433,1.3588166683157545e+18
540,1167865238773010433,9.458339808966e+17
541,1167865238773010433,1.1986167209125888e+18
542,1167865238773010433,1.5252431074192957e+18
543,1167865238773010433,1.4803297166660895e+18
544,1167865238773010433,1.5223421296616243e+18
545,1167865238773010433,1.4022943071518228e+18
546,1167865238773010433,1.343899902565376e+18
547,1167865238773010433,1.4956425043639173e+18
548,1167865238773010433,1.5172778848507904e+18
549,1167865238773010433,1.5172722803925074e+18
550,1167865238773010433,1.5166081985763328e+18
551,1167865238773010433,1.5166052816434176e+18
552,1167865238773010433,3012867498.0
553,1167865238773010433,1.4579019835751506e+18
554,1167865238773010433,9.68321253290455e+17
555,1167865238773010433,1.5172802206252155e+18
556,1167865238773010433,1.3366561463551304e+18
557,1167865238773010433,1.5219506315686994e+18
558,1167865238773010433,4164208055.0
559,1167865238773010433,1.4934135505592238e+18
560,1167865238773010433,2760620381.0
561,1167865238773010433,1.5114655398179471e+18
562,1167865238773010433,4322474356.0
563,1167865238773010433,162418370.0
564,1167865238773010433,4410130702.0
565,1167865238773010433,1.372724123219198e+18
566,1167865238773010433,1.2512018149570888e+18
567,1167865238773010433,8.086120799680635e+17
568,1167865238773010433,1.504323101198332e+18
569,1167865238773010433,29897656.0
570,1167865238773010433,1.5008169829496463e+18
571,1167865238773010433,1.5042748077346038e+18
572,1167865238773010433,1.504269364773675e+18
573,1167865238773010433,1.5165337192926495e+18
574,1167865238773010433,1.5165314586927677e+18
575,1167865238773010433,3145413902.0
576,1167865238773010433,1.5171454469965292e+18
577,1167865238773010433,1.5074892657306993e+18
578,1167865238773010433,139595704.0
579,1167865238773010433,1.5182353940678124e+18
580,1167865238773010433,1.4593088425930138e+18
581,1167865238773010433,1.228013747354112e+18
582,1167865238773010433,1.5209210094104248e+18
583,1167865238773010433,1.5226116453436252e+18
584,1167865238773010433,1.4843416918971884e+18
585,1167865238773010433,1.3229987951987343e+18
586,1167865238773010433,1.5041980554442875e+18
587,1167865238773010433,7.175143567207014e+17
588,1167865238773010433,1.0909558131774341e+18
589,1167865238773010433,1.423437462404313e+18
590,1167865238773010433,1.4230446405219942e+18
591,1167865238773010433,1.4361120114238013e+18
592,1167865238773010433,1.2783247752245166e+18
593,1167865238773010433,499191827.0
594,1167865238773010433,1.2598493923848684e+18
595,1167865238773010433,1.0893399451588895e+18
596,1167865238773010433,1.5213506365577667e+18
597,1167865238773010433,115578175.0
598,1167865238773010433,186572953.0
599,1167865238773010433,1.0674164346266993e+18
600,1167865238773010433,3035646147.0
601,1167865238773010433,1.1186576562168832e+18
602,1167865238773010433,7.909072966961684e+17
603,1167865238773010433,1.5035032680429158e+18
604,1167865238773010433,1.1801113446721536e+18
605,1167865238773010433,1.4314880692162273e+18
606,1167865238773010433,8.896307707798774e+17
607,1167865238773010433,1697256367.0
608,1167865238773010433,437455172.0
609,1167865238773010433,1.4828362414395965e+18
610,1167865238773010433,1.506813902813909e+18
611,1167865238773010433,261712379.0
612,1167865238773010433,1.500863933569069e+18
613,1167865238773010433,7.288978469598659e+17
614,1167865238773010433,1.5034403269246812e+18
615,1167865238773010433,1.489379448059216e+18
616,1167865238773010433,4825980339.0
617,1167865238773010433,1.4440319466994647e+18
618,1167865238773010433,1.5056891432585298e+18
619,1167865238773010433,8.837166612321853e+17
620,1167865238773010433,1.4181724242695823e+18
621,1167865238773010433,279677984.0
622,1167865238773010433,1.51654961953425e+18
623,1167865238773010433,1.5211302874297876e+18
624,1167865238773010433,1.3632813513115075e+18
625,1167865238773010433,1.4607645863622205e+18
626,1167865238773010433,1.4508310532670874e+18
627,1167865238773010433,1.2334419803713946e+18
